Year,Road traffic death rate,Country Code,GDP,Suicide rate,Deaths,Country,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),Literarcy rate,Population,Population of children under the age of 1,Population of children under the age of 5,Population of children under the age of 15,Population under the age of 25
2004,23.0,SAU,258742.263029008,3.91,2.966,Saudi Arabia,0.201833405507,0.810386337484999,0.25769118702,4.72806341546999,1.39022016648,3.48295565155999,0.651893116191,82.85774,23661804,558643.0,2838403,8194822,12297637
2000,17.1,SAU,189514.91022266698,3.84,3.482,Saudi Arabia,0.200935284106999,0.807309252631,0.253641263364,4.70272411432,1.39286014340999,3.44985992165,0.647839140221,79.35094,21547398,578295.0,2852517,7736252,12151657
2017,23.8,SEN,20996.5629435979,11.3654,5.721,Senegal,0.173616152452,0.648156096347,0.125290134054,2.89933104424,0.478694843534,3.37049720751,0.921068703718,51.90042,15157793,502271.0,2431706,6485675,9442865
2015,24.1,SEN,17774.7666961759,11.8126,6.109,Senegal,0.172950919926,0.647368776709,0.123728317573,2.89451553116999,0.472349985010999,3.3296046576,0.920909221971,55.62485,14356191,493716.0,2363626,6192789,9002449
2013,24.6,SEN,18918.6677248817,12.1181,6.503,Senegal,0.17241006152,0.646761877948,0.122222474606,2.89147258477,0.467184256572,3.2985021681,0.920053824899,43.5345,13595571,481870.0,2270188,5883091,8569172
2011,25.7,SEN,17814.2836393119,12.1244,6.894,Senegal,0.172013312319,0.646311593801,0.120983361315,2.88981266631,0.465211314742,3.28126269342,0.918927065272,51.81455,12875878,462639.0,2162172,5567743,8155702
2009,25.5,SEN,16145.8674949405,12.3892,7.514,Senegal,0.171769067272,0.646030814032,0.120000889596,2.88977312549,0.463783829129,3.27540814014,0.916401371256,48.03678,12195028,441375.0,2050489,5266801,7766352
2006,25.3,SEN,11697.9182430035,13.0258,8.577,Senegal,0.171478102254,0.645812502462,0.118782657917,2.89416282046,0.464176780366,3.27760930365,0.903607917076,41.89115,11263389,411375.0,1885734,4872203,7232621
2002,24.7,SEN,7006.40231975856,13.7296,10.423,Senegal,0.170720294783,0.64482499206,0.116089125479,2.894898265,0.465359530044999,3.27718596193,0.90161511295,39.27525,10180944,371214.0,1698166,4452204,6608684
2016,7.4,SRB,40692.661657284,10.5786,14.3,Serbia,0.199932346403999,0.698684102724,0.1862244773,3.40563571905,0.444604131037,2.57449278721,2.02404037965999,98.84151,7493288,70293.0,355282,1069152,1877230
2015,6.7,SRB,39655.9497313816,11.6904,14.6,Serbia,0.199588936712,0.698199189237,0.185056214509,3.40615315647,0.447538826883,2.57763803713,2.02786278725,98.00289,7519501,71037.0,355671,1076100,1895553
2011,9.7,SRB,49258.1361289672,13.1718,14.2,Serbia,0.198332756109,0.696538706274999,0.178360457622999,3.40699342799,0.454169950824,2.59668600291,2.02791098022,97.96241,7620925,70759.0,339813,1081942,1989996
2003,8.0,SRB,22482.3653217656,17.0463,13.9,Serbia,0.195476757382,0.693482349761,0.157714648337,3.39295768197,0.460305460340999,2.68473347179,1.92565912968,96.39724,7887466,81219.0,376604,1243711,2289636
2015,13.7,SYC,1391.42796733495,7.65,7.5,Seychelles,0.246090283696999,0.565917322339,0.192355011744,3.30457155860999,0.785783148461,2.88549239131,0.858817668323,95.32108,99260,1646.0,8340,23153,38542
2010,14.2,SYC,981.917973654922,7.42,7.4,Seychelles,0.243318945985,0.566103063769,0.183356264636,3.31637159127,0.780716869338,2.89649497741999,0.860862776846,93.95423,92424,1631.0,8070,22427,38006
2002,19.0,SYC,742.13483750919,8.84,7.7,Seychelles,0.240807609846,0.565694234010999,0.179952501862,3.33712475763,0.778803335641,2.95110240784999,0.852624925317,91.83646,82448,1419.0,7126,22791,37876
2015,30.4,SLE,4252.02935382191,10.5273,10.712,Sierra Leone,0.164737236218,0.62399434039,0.106720716700999,2.87773308268,0.488934796118,3.58273143345,0.935654940615,48.4319,7314779,237500.0,1128874,3058626,4521217
2014,28.7,SLE,5015.1807253416,10.9548,11.219,Sierra Leone,0.16441734866,0.62369857391,0.105672898842,2.87700783895,0.485009406114,3.58356761633,0.93488249103,47.18624,7140700,237630.0,1121100,3012207,4430853
2013,28.4,SLE,4920.34331687093,11.3464,11.372,Sierra Leone,0.164131106316,0.623461336891,0.104646174228,2.87671619411,0.4822258391,3.58527945921999,0.933978765150999,32.42617,6964867,237734.0,1110319,2960645,4336691
2004,31.2,SLE,1430.21708066487,10.9578,17.491,Sierra Leone,0.162587108002,0.623051359987,0.0992178470356,2.88914480709,0.471310747786,3.57607431005999,0.91258322275,34.82679,5533329,213429.0,964453,2429864,3493059
2017,2.5,SGP,343272.878686388,7.25,5.0,Singapore,0.2740898744,0.730592156782,0.553711598487,3.73046714884,0.914669467048,3.43827107312999,0.491369093434,97.20222,5764489,50001.0,230203,708640,1471447
2016,2.7,SGP,319030.057631089,7.3,4.8,Singapore,0.273737560117,0.731009829499,0.547687654688999,3.730090544,0.913157476009,3.42995966144,0.487147647975,97.04956,5711936,48592.0,224856,710758,1493827
2015,3.0,SGP,307998.545269398,7.56,4.8,Singapore,0.273445333671,0.731293349489,0.542394531923,3.72961900742999,0.912166592326,3.42572042299999,0.483158825019,96.82549,5650020,44797.0,223408,718304,1511580
2014,3.1,SGP,314863.58075845503,8.22,4.7,Singapore,0.273207724951,0.731506376829,0.535815872322,3.72849018715,0.910807635831,3.42148058468,0.479607888328,96.71669,5570505,44090.0,227369,731159,1522337
2013,3.2,SGP,307576.360584992,8.49,4.6,Singapore,0.273013249461,0.731693167571,0.528681564848,3.7259055672,0.909870404239999,3.41918576348,0.476669731314,96.54802,5478063,46167.0,230006,740991,1523817
2012,3.5,SGP,295092.888076589,9.16,4.5,Singapore,0.272859735008,0.731865379215,0.521608990932,3.72263046625,0.908717941588,3.41750337102,0.474361321543,96.36979,5381003,47334.0,227477,742348,1516901
2011,4.6,SGP,279356.49909045803,7.86,4.5,Singapore,0.272711570735,0.731969276341,0.514790417664,3.71890962561,0.907219690109,3.41716011156,0.472636610448,96.18604,5281351,46033.0,221749,736815,1503580
2010,5.1,SGP,239807.98059124,8.23,4.4,Singapore,0.272570832597999,0.731991836073,0.507885855948999,3.71497767061,0.905922256826999,3.41782482388999,0.471783263862,95.85733,5163585,43014.0,218663,735859,1489003
2000,6.5,SGP,96076.5399257409,11.4247,4.5,Singapore,0.270336445479,0.72875513447,0.440828953022999,3.66333574428,0.886009697536,3.89492488937,0.491084706939,92.5494,4053602,46752.0,246809,773511,1325019
2015,6.0,SVN,43107.506024325405,14.7524,9.6,Slovenia,0.211815809438,0.725026391671,0.238706321212999,3.45307960553,0.909887539144,2.87914807089,2.23392246839,99.71476,2080865,21410.0,110149,309439,515800
2014,5.5,SVN,49997.1864390916,14.3636,9.2,Slovenia,0.211759558178,0.72483182466,0.237866710351,3.45442611270999,0.910641114631,2.89100756096,2.22874177014,99.71005,2074923,21562.0,111376,306139,516069
2004,14.4,SVN,34414.7845042352,22.288,9.3,Slovenia,0.209629833958,0.723284739061,0.220881477492,3.46356353249,0.884212087703,3.18351229697999,2.18725248277,99.65179,1996731,18340.0,90151,290529,566978
2001,15.0,SVN,20876.309970385,24.6156,9.3,Slovenia,0.20859122775,0.722774235106,0.213850570086,3.45535569523999,0.867362718532,3.28100297397,2.08590525185,99.6,1982489,17976.0,91077,309795,597506
2011,17.4,SLB,1063.89536069907,18.5433,5.544,Solomon Islands,0.208774443623,0.426976027093999,0.0893542544574,3.20262526939,0.684437688679,3.17836945596,1.1361351501,84.1,553727,18073.0,85444,227215,333359
2017,23.2,ZAF,381448.81465462,25.8377,8.802,South Africa,0.181937295399,0.63661284243,0.214718050332999,3.99282996295999,0.921499023442,3.74587085056,1.55051414908999,87.04667,56641210,1130441.0,5716209,16191510,26033226
2015,24.1,ZAF,346709.790458563,25.5519,9.259,South Africa,0.181686454258,0.636405038519,0.214093980744,3.99026160184,0.961405659713,3.71759523721,1.60134245544,94.36792,55876504,1169598.0,5754293,15799280,26382720
2014,24.0,ZAF,381198.86977610603,25.2779,9.432,South Africa,0.181524254847,0.636220651284999,0.213669595973999,3.99024670692,0.980083994001,3.70879022424,1.62120061066,94.1399,54729556,1170668.0,5698088,15540396,26256724
2012,26.5,ZAF,434400.545085811,24.6346,9.993,South Africa,0.18115788069,0.635726386371,0.212119329474,3.99188976978999,1.01419368337,3.70029399145,1.64982321822999,93.72947,53145036,1149530.0,5628508,15108205,26290548
2011,27.8,ZAF,458199.494830834,24.4307,10.592,South Africa,0.180965038386999,0.635429767906,0.211381564014,3.99337032594,1.02878317612,3.69957126533,1.65858062481,93.10214,52443320,1129399.0,5542693,14957477,26327276
2010,28.6,ZAF,417363.822801713,26.9164,11.257,South Africa,0.180769782154,0.635102793127,0.210795260234,3.99512450989,1.04205425787,3.69995040131999,1.66357890062,92.87732,51784930,1120349.0,5448761,14880839,26342798
2009,28.6,ZAF,329754.060647129,29.2416,11.947,South Africa,0.180477610814,0.634574144553,0.209829603738999,4.00582983237,1.05335620642,3.70858874261999,1.65514841815,92.89486,51170780,1147757.0,5329688,14849213,26336796
2007,32.4,ZAF,333077.11725368403,27.4165,12.973,South Africa,0.179561938016,0.632909031923999,0.205882087441999,4.05558030046,1.07465835757,3.74469558973,1.60088804669,88.71725,49996096,1078235.0,4943260,14826749,26236258
2015,33.1,SSD,11997.8007602242,6.41,11.072,South Sudan,0.168795450926,0.625260018067,0.135114870688,3.53539902722999,0.499741040807,3.68689209053999,1.55194835322,31.97625,11194300,399096.0,1926983,4873165,6889875
2008,23.0,SSD,14586.2533830632,6.86,12.465,South Sudan,0.168287640907,0.62341743751,0.133251995947,3.49209696405,0.490049345599999,3.66460792329999,1.55059516488,26.83128,8823896,331022.0,1535755,3901344,5539787
2016,4.1,ESP,1233554.96701168,5.54,8.8,Spain,0.281139274392,0.976830738856,0.733354136181,5.27923235284,1.45672270949,3.52266087480999,0.890793746427999,98.25051,46473320,414658.0,2176751,7015303,11490299
2015,4.2,ESP,1196156.97127969,5.64,9.1,Spain,0.280800531472,0.976792541158,0.733379421484,5.27834095822,1.44656933819,3.50685946491,0.895117114338,98.14326,46431344,422938.0,2229773,7037228,11506555
2014,4.2,ESP,1371820.53788862,6.21,8.5,Spain,0.280512251381,0.976731647553,0.732196080863,5.27706898668,1.43511022577,3.49154970284999,0.898279336211,98.09372,46464548,425680.0,2288692,7057975,11551784
2013,4.0,ESP,1355579.53591255,6.16,8.3,Spain,0.280296688444,0.976705062392,0.729312638556,5.27574758065,1.42611953112,3.48088208006,0.900544603664,98.07913,46603460,439098.0,2371719,7078412,11640568
2012,4.3,ESP,1324750.738725,5.63,8.6,Spain,0.280139341328,0.976648883778,0.726458441684,5.274071104,1.41765859698,3.47057474018,0.902212815908,97.89454,46756084,464457.0,2449695,7083377,11739577
2011,4.7,ESP,1480710.49571012,5.1,8.3,Spain,0.280046696082,0.976612087506,0.723787691407,5.27237774659,1.41248543069999,3.46058966867,0.903373372517,97.78375,46729230,479810.0,2487524,7045200,11794984
2010,5.4,ESP,1422108.19978334,5.05,8.2,Spain,0.280010010797,0.976577411761,0.719541995222,5.27105885942,1.40864010265,3.45453443693,0.904202918541,97.7489,46572776,488993.0,2497563,6973611,11830991
2009,6.0,ESP,1491472.9237066398,5.62,8.3,Spain,0.280046629708999,0.976658773553,0.712881732705,5.25363259244,1.40840613036,3.44126169583999,0.898174308147,97.67927,46367772,506750.0,2486034,6884409,11870716
2008,6.9,ESP,1631863.4935523402,5.78,8.4,Spain,0.280144324404,0.976918944036,0.70268752382,5.21274985408,1.41485757917,3.41620147925999,0.88263568053,97.63061,45966544,506718.0,2441305,6758694,11852338
2007,8.7,ESP,1474002.57982,5.4,8.5,Spain,0.28027173308,0.977331342433,0.690879840736,5.16116491474,1.42273207573,3.38696771613,0.863535703642,97.93884,45245784,488796.0,2368036,6603923,11743448
2006,9.6,ESP,1260398.97783176,5.57,8.3,Spain,0.280387968868,0.97779026865,0.679390194634999,5.11135567717,1.42888500697999,3.36296077624,0.846887618021,97.75214,44422824,475329.0,2291081,6452873,11633446
2005,10.6,ESP,1153715.82271751,5.97,8.8,Spain,0.280451853676,0.978228206736,0.670520729138,5.07625059107,1.42801437028,3.35896337742,0.838728780647999,97.75069,43685372,461088.0,2218549,6320838,11587426
2004,11.7,ESP,1069055.67527375,6.42,8.6,Spain,0.280480630071,0.976320783927,0.664298021411,5.05064972792,1.41855619529999,3.37311008656,0.837302537956999,97.16512,42959670,449133.0,2146169,6212560,11582214
2017,16.3,LKA,94376.2377972367,13.6742,7.029,Sri Lanka,0.238044780907,0.569094675649,0.159144309374,3.36991709575,0.665203405024,3.44332981583,0.950452560313999,91.89575,21506816,326287.0,1693944,5272688,8549767
2016,14.7,LKA,88012.2822058357,14.1734,6.896,Sri Lanka,0.237026965522,0.568731516208,0.155747584389,3.36844916516,0.664478778606,3.44430114527,0.958812645701,92.3869,21425494,332516.0,1725975,5307105,8585382
2015,13.9,LKA,85140.95538885091,14.6994,6.98,Sri Lanka,0.23605112724,0.568385898160999,0.152627970788,3.36690568981,0.66402160129,3.44611699839,0.967582099079999,92.61417,21336692,340469.0,1749351,5331526,8608489
2010,14.2,LKA,58636.161081711994,21.8653,7.369,Sri Lanka,0.232103021711,0.566732585469,0.138607531549,3.35697385741,0.663688707070999,3.46610338641,1.01641873102,91.18136,20668556,359846.0,1824449,5274244,8554728
2008,14.2,LKA,40713.8262150093,17.4714,7.77,Sri Lanka,0.230904299533,0.566129475097,0.134148880899,3.35107262000999,0.666132408962,3.48530270897,1.04065244847,90.55795,20285640,367675.0,1812216,5204874,8510571
2006,14.4,LKA,28279.8024059138,18.4051,7.576,Sri Lanka,0.229760440756999,0.565501694726,0.130167198501,3.34377753325,0.668991797341,3.51348357359,1.06506559941,90.80883,19870706,363291.0,1778775,5132125,8506307
2001,15.3,LKA,15749.7538048344,22.3786,7.958,Sri Lanka,0.225707830315,0.56019801086,0.122497721600999,3.30353445794,0.666367403821,3.62019153625,1.10921336003,90.68275,18920278,344423.0,1638012,5019335,8614520
2015,25.1,SDN,84984.666745108,4.89,7.012,Sudan,0.175416683033,0.746422593985,0.143413450201,4.8909629757,1.39209069398,3.78289607988,0.646410808036,58.60132,38171172,1316486.0,6158633,16024558,23639400
2008,24.7,SDN,64833.083257143095,5.19,8.381,Sudan,0.173042282301,0.742510472307,0.130155513413,4.86035120567,1.27950157854,3.78699762869,0.641441274647999,53.51738,32065240,1129333.0,5109011,13541587,20480120
2000,25.5,SDN,12257.299147293601,5.56,9.699,Sudan,0.170029186283,0.738878219140999,0.116574618004999,4.81593680955,1.22031573249,3.78642550067999,0.640798643544,61.34587,26298778,942191.0,4361686,11826364,17423436
2015,11.4,SUR,5126.23764622072,25.9135,7.215,Suriname,0.186523800909,0.868295958589,0.303177947096,4.55814365384999,0.691754569668,4.00594016571,1.7665528722,95.53899,575478,10825.0,53967,163890,262540
2012,15.7,SUR,4980.0,26.823,7.418,Suriname,0.185819838211,0.866393424159,0.293688350244,4.54444682748,0.684118969854,4.02803744859,1.77051289637999,92.86866,558111,10860.0,54450,164281,259054
2010,19.5,SUR,4368.37099792126,27.4213,7.109,Suriname,0.185436412819,0.86546005341,0.287533795514999,4.53696281488,0.68153104805,4.02765806025,1.77160835176,94.67575,546085,10937.0,55037,163203,257046
2008,24.4,SUR,3532.96903460838,26.7012,7.452,Suriname,0.184765556173999,0.864316362788999,0.279360585617,4.52849252525,0.686334356294,4.00328488944,1.76562036723,94.62094,533939,11069.0,55638,161118,255627
2004,29.4,SUR,1484.09253840527,26.6292,8.494,Suriname,0.183489500297999,0.862066807171,0.264648066507,4.51303565704,0.692350819884,3.92742927577,1.74665069066,89.59806,510588,11281.0,55692,155475,250565
2003,6.0,SWE,334337.21232207597,11.6806,10.4,Sweden,0.280626847538,1.06250942923,0.519966311279999,5.32619589357,0.617815192588,4.55184742907999,1.68441424765,99.0,8961506,97376.0,466715,1603241,2668179
2003,7.7,CHE,362075.08650776,13.8352,8.6,Switzerland,0.260427059659,0.952569755696,0.551173043265,5.35221020871,1.19546875175,3.95717205435,1.43615848698,99.0,7330729,71767.0,369837,1217804,2076715
2015,18.4,TJK,8271.43193239205,5.19,5.43,Tajikistan,0.181397222299,0.665571516211,0.115779060933,2.52078124335,0.465956367296,2.54975999018999,2.21859514099,99.78105,8524066,256974.0,1215321,3122195,4825319
2014,18.4,TJK,9112.60607445562,5.11,5.512,Tajikistan,0.181038181771,0.665199131476,0.11429634773,2.51907384006,0.464154567365,2.54551012546,2.23395233234,99.76841,8326354,251433.0,1183415,3046715,4751492
2010,18.7,TJK,5642.2215286282,4.98,5.934,Tajikistan,0.179821043731,0.66379670669,0.10935912421,2.51284504223,0.454216698826,2.5360775064,2.26538923606,99.7,7621785,225292.0,1025751,2802936,4503001
2000,19.5,TJK,860.541842263697,5.08,7.54,Tajikistan,0.177122067821,0.659906495677,0.100226131017,2.50658188246,0.429728678719,2.59390570149999,2.18395579187,99.45068,6273001,186887.0,903955,2668235,3920241
2015,32.8,THA,401296.238228084,7.15,6.724,Thailand,0.23355581419,0.542134735146,0.169914086487,3.32427279172,0.811829618752,3.08586364303999,0.892095241117,92.86831,70294410,751912.0,3941600,12232957,22166186
2013,36.0,THA,420333.654592547,6.59,6.547,Thailand,0.232316315741999,0.541419042616999,0.166388181861,3.32024805889,0.795456799834,3.0924962516,0.877508428872,93.70207,69578600,795584.0,4042265,12534297,22645824
2010,38.3,THA,341104.76632917,7.29,6.307,Thailand,0.230748596129,0.540729462114,0.160564185079,3.31671928073,0.789128965689,3.10253959673,0.86655834932,96.43091,68270490,810606.0,4076776,13168815,23213238
2005,38.9,THA,189318.408468595,8.52,6.323,Thailand,0.227950396365,0.540280310865,0.150723869202,3.31081971445,0.917914894109,3.12801592639,0.888715681105,93.50647,65821360,827105.0,4196117,14051881,24611004
2000,39.0,THA,126392.224253794,11.5867,6.043,Thailand,0.224566325875,0.536608699166,0.143908754724,3.29135022958,0.903439309114,3.09091950189,0.941827987832,92.64654,63066604,855626.0,4659042,15171294,25411652
2015,29.9,TGO,5755.45783601866,16.6917,9.165,Togo,0.164136871116,0.628999572352,0.105882681775,2.90618018457,0.478484115607,3.65525058117,0.966935123192,63.74562,7473232,244621.0,1171049,3097259,4532031
2011,31.1,TGO,5422.43915210906,18.1197,9.98,Togo,0.163580107976999,0.628335101049,0.10301135851,2.90116516215,0.463776538843,3.65493163228,0.968580079833,60.40994,6748675,234980.0,1097350,2820672,4136167
2009,31.3,TGO,4721.88827526937,18.4733,10.488,Togo,0.163469181315,0.628094811529,0.103037476576,2.90081117121,0.460778395170999,3.65343708937,0.968085646661,57.09338,6398626,225403.0,1038919,2676162,3938358
2006,31.2,TGO,2351.5844958792,19.1923,10.919,Togo,0.163341756719999,0.627208166769,0.103857419181,2.90128004753,0.457143139274,3.64862615512,0.961789657865,56.88837,5874244,206706.0,957922,2475736,3647802
2000,30.1,TGO,1491.8911562718201,17.2777,11.898,Togo,0.163296725283,0.626490135582999,0.104917290854999,2.90127536624,0.44223113533,3.62853340447,0.964922012896,53.1776,5008043,180523.0,822312,2149458,3165897
2015,6.9,TON,437.00307856358404,5.3,6.782,Tonga,0.235639209474,0.462477615143,0.124463404101,3.29425071679999,0.759888295879,2.91797994923,1.13517232229,99.39786,106140,2698.0,13569,39017,58791
2011,8.7,TON,414.533117692299,5.21,6.624,Tonga,0.235198324928,0.46213000234,0.122581555172,3.28855433139,0.752465019279,2.91598102672,1.12662221799,99.38553,107625,2942.0,14163,40257,60449
2006,14.7,TON,292.23066239901203,4.73,6.627,Tonga,0.234545834716,0.461691598151,0.121683957193,3.27720195227,0.742016928041,2.91885002057,1.09359032685,99.01846,106202,2954.0,14565,40717,61135
2015,13.1,TTO,27026.080986578,9.54,6.797,Trinidad and Tobago,0.177349444291,0.898230150098,0.388210058365,4.62901395149,0.728199559213,3.33738804185,1.73130159589999,98.96958,1460180,19740.0,100925,298293,498549
2014,14.8,TTO,29699.9687607278,9.83,6.739,Trinidad and Tobago,0.17718537023,0.898117047557,0.386249404205,4.62861226591,0.726932353470999,3.34193176149999,1.73462791553,98.91949,1450663,20079.0,101638,297809,502837
2004,17.9,TTO,13280.2751230354,12.5825,6.493,Trinidad and Tobago,0.173586069026,0.893342673131,0.327310599152,4.60629903988,0.711536748655,3.33739420342999,1.63360553475,98.28851,1361180,19840.0,98074,308183,588269
2000,13.6,TTO,8154.33823295978,16.1939,6.98,Trinidad and Tobago,0.171997592359,0.89195960013,0.300616880805,4.60024900776,0.693944518033999,3.38088506032,1.56975339546999,97.9,1332203,19774.0,98239,343701,615056
2015,22.9,TUN,45779.494041929494,3.03,5.811,Tunisia,0.197875392781999,0.838309996253,0.198399103714,5.0674190686,1.68931451234,3.9100041071,0.652983372313999,81.05419,11557779,218154.0,1061326,2802116,4631163
2014,22.8,TUN,50271.812920612,3.1,5.715,Tunisia,0.197750548706,0.838027650038,0.197054013198,5.06468288688,1.67863856046,3.90843269335,0.653095268944,79.03643,11428953,216899.0,1034421,2742543,4626151
2012,22.9,TUN,47311.4018126733,3.24,5.519,Tunisia,0.19748935074,0.837398174072,0.194310511419,5.05898124195,1.65224275525,3.90641705398,0.652762868225,80.21875,11174384,208929.0,968242,2640763,4637413
2011,23.7,TUN,48123.3258250739,3.29,5.441,Tunisia,0.197361217315999,0.837061272179,0.192615521536,5.05606284141,1.63856594931999,3.90696301394,0.652421318349,79.65391,11032529,200993.0,937038,2609141,4650242
2010,23.9,TUN,46206.091937962796,3.37,5.329,Tunisia,0.197241717313,0.836726244411,0.191281855883,5.05318237862,1.62361284549999,3.90751063901,0.652035085786,79.13058,10895063,191997.0,911373,2593228,4670018
2008,24.0,TUN,44859.4399022191,3.47,5.169,Tunisia,0.196860428043,0.835692852387,0.187277936672,5.04510248884,1.56864236506999,3.91273482939,0.646329992899,77.71462,10680381,180425.0,872609,2602890,4739761
2007,23.7,TUN,38915.353866757,3.57,5.076,Tunisia,0.196607786164,0.835042106866,0.185193757856999,5.04004506993,1.53306013356,3.91844905373,0.641788218993,77.1904,10580399,176504.0,854546,2624809,4778234
2004,23.4,TUN,31183.885241439602,3.78,4.939,Tunisia,0.195796341093,0.833153222597,0.178564660714,5.02374812039,1.47344492577,3.92403052566999,0.635389546171,74.297,10292230,168326.0,812885,2733671,4897002
2015,16.4,TKM,35799.714285714304,6.62,6.53,Turkmenistan,0.195235901414,0.667173969801999,0.191800102381,2.56159840698,0.517933289829,2.81821815638,2.66795069829,99.69293,5766427,145691.0,695013,1754244,2840448
2014,16.3,TKM,43524.2105263158,7.11,6.567,Turkmenistan,0.194234444353,0.666523937268,0.187400758059,2.5595450293,0.516583247759,2.81941367773,2.74135816623,99.67285,5663159,144608.0,675426,1712027,2817520
2005,17.2,TKM,8103.90199637024,15.8141,6.869,Turkmenistan,0.187161126768999,0.662244983807,0.151825940123,2.55631263738,0.486126395005999,2.87848689931,2.72489467903999,99.4,4885780,103768.0,500447,1608603,2658754
2015,30.3,UGA,32387.1837301002,11.0416,6.648,Uganda,0.159609276479,0.609274978408,0.117042310800999,3.51048214696,0.539442213729,4.99600416161,1.29238710632,73.80984,37477356,1420344.0,6800902,18177008,26334912
2012,29.5,UGA,27305.915910787702,13.2268,7.843,Uganda,0.158648199025,0.607709423227,0.113393109232999,3.48990219802,0.534956005541,5.11031582457,1.28767935939,70.19822,34273296,1369440.0,6451535,16960734,24298084
2010,32.3,UGA,26673.4414307857,14.6431,8.832,Uganda,0.158033210971,0.606816875525,0.110979739218,3.48006394029,0.533858430481,5.18502041226,1.28489559965,73.21188,32341724,1325057.0,6199070,16137675,22960630
2006,31.8,UGA,9977.64768296954,20.1469,10.77,Uganda,0.15613716558,0.605145287403,0.105354936268,3.46490425367,0.533664649111,5.38801399439,1.29582370814,71.37314,28773230,1234356.0,5691435,14525768,20339396
2002,33.3,UGA,6178.56359112051,20.4827,14.083,Uganda,0.154568781,0.604369011684,0.100537425887999,3.46676973584,0.53822982653,5.45129097071,1.29936021453999,68.14251,25545098,1137836.0,5127655,12914591,17898540
2015,12.9,UKR,91030.9677890717,17.8746,14.9,Ukraine,0.190896847356,0.6872569237,0.171895337127,2.94146113253999,0.696881575488,4.09018662477999,4.82695379841,99.76411,44982570,459938.0,2456460,6822735,11765717
2014,13.7,UKR,133503.87186172302,20.3935,14.7,Ukraine,0.190807449303,0.68716384142,0.171129065529,2.94134982493,0.689524948506,4.10043688641,4.88096743567,99.75347,45148070,494325.0,2501033,6753207,11957724
2012,15.5,UKR,182591.753827949,19.0152,14.5,Ukraine,0.190496579379,0.686897867027,0.168717027282,2.94068919747,0.67711056216,4.13142972031,4.95568857333,99.97435,45406228,508174.0,2497175,6576073,12356833
2001,17.8,UKR,39309.5809832282,31.206,15.3,Ukraine,0.186118191575999,0.683304069745,0.145148656431999,2.90371828714,0.651396896958999,4.49779140179,5.24904144066,99.43041,48414536,359163.0,2011117,8138430,15497511
2015,18.1,ARE,370275.469560166,5.25,1.014,United Arab Emirates,0.211854540197,0.804645806343,0.259418454961,4.23568627828999,2.98510467146,2.859825078,0.760746066162,92.98637,8916909,102817.0,522185,1276710,2863437
2005,18.7,ARE,180617.467964602,6.76,1.563,United Arab Emirates,0.211352549114999,0.806885187043999,0.290943572148999,4.28013261717,2.68798684029,2.96951310708,0.760162670445,90.03385,4280995,61074.0,292199,813559,1611768
2003,16.0,USA,11456442.041,10.5701,8.4,United States,0.341535319575,0.654343192712,0.526129901645999,6.97093506697999,2.96264009425999,4.78168002231,2.05981459142,99.0,291109820,4024225.0,19803428,61110936,102670880
2017,14.1,URY,65006.0476803225,18.5447,9.724,Uruguay,0.198965427947999,0.781817205682,0.40550153492,6.31773765248,0.918533108928,3.61757373192,1.19383492673,98.61572,3422205,44511.0,233530,710709,1223991
2016,13.4,URY,57480.788380312,18.7011,9.628,Uruguay,0.198641430954,0.781259705724,0.398546289823,6.31355466323,0.927601839070999,3.60030257053,1.18866877276999,98.56147,3413768,47135.0,236321,716255,1232253
2015,15.3,URY,57680.3279986689,16.6639,9.559,Uruguay,0.198323236829,0.780699165539,0.39248798774,6.30935983372,0.935037475016,3.58518299806,1.1823377037,98.52387,3402820,47699.0,236449,719411,1237501
2014,16.3,URY,61496.186973902004,15.7673,9.508,Uruguay,0.198023889349,0.780174522111,0.385983739189,6.30518626916,0.94226346167,3.57016039398,1.17506363596,98.43593,3391660,47483.0,236068,722949,1242559
2013,17.3,URY,61337.6219337857,14.1573,9.468,Uruguay,0.197752885054,0.779671287038999,0.379651332952,6.30096562712999,0.946045602749999,3.55589364182,1.16710751805,98.36387,3381187,47511.0,236079,727726,1248296
2012,15.6,URY,54232.2663587811,16.0975,9.434,Uruguay,0.197510703524,0.779205533527,0.37434425673,6.29665061509,0.948192086082,3.54272418962,1.15864972181,98.39594,3371134,47399.0,236375,733575,1252596
2011,17.5,URY,50342.406067077696,15.024,9.402,Uruguay,0.197311610339,0.778796176549,0.368551249166,6.29255783657999,0.950216539402,3.53108135756,1.14993178009,98.3359,3361631,47364.0,237258,740543,1256265
2010,17.1,URY,41950.3612119581,14.2563,9.369,Uruguay,0.197160143218,0.778441617941,0.363757980368,6.28898318535,0.950791378367,3.52262577615,1.14092590208,98.07271,3352653,47417.0,238823,748144,1260284
2009,16.5,URY,32708.3190775179,13.3725,9.332,Uruguay,0.196967631638,0.778004763947,0.359119729526,6.28472740701,0.947733423432,3.51490626396,1.12279405453,98.26723,3344161,47593.0,240660,755934,1263989
2008,15.9,URY,31119.602538832198,13.512,9.29,Uruguay,0.196687639191,0.777436134763,0.353480398230999,6.27951567699,0.942012114921999,3.50536105832,1.09282351839,98.16356,3336131,47912.0,242496,763096,1267404
